benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,none,32,8,offline,1,10, 155.39580226950628, 105.81561154437853, 105.999093107, 168.6291722296, 189.52681427489998, 199.99193469704997, 208.32466956089996, 210.18328825767716
resnet,none,32,8,offline,2,10, 170.67038077913617, 95.80398362009441, 95.80895823649999, 152.91032819240002, 172.166333876, 181.75342328, 189.31548574707998, 191.196329453
resnet,none,32,8,offline,4,10, 173.98601531687117, 94.20742336946826, 94.2383548235, 150.388283423, 169.296096601, 178.733085939, 186.15718589979997, 187.921946567
resnet,none,32,8,offline,8,10, 182.8095223438645, 90.09079920990504, 90.171776284, 143.581314843, 161.427232692, 170.373618961, 177.44660408899998, 178.846138678
resnet,none,32,16,offline,1,1, 164.48154801331333, 99.899358403548, 99.8283013605, 159.30274397760002, 178.9356848207, 188.80465648295, 196.66880038929, 198.48218271242402
resnet,none,32,16,offline,2,1, 165.397287341806, 98.95105563541223, 98.997090298, 158.15389623320002, 177.719686722, 187.648115549, 195.53504116001, 197.760780795
resnet,none,32,16,offline,4,1, 175.97906326929686, 92.89799578838733, 92.9192629385, 148.211741181, 166.671858567, 175.938479795, 183.34652320055974, 185.171539509
resnet,none,32,16,offline,8,1, 178.9656055241051, 91.49396802700196, 91.60486946149999, 145.63299891, 163.538130925, 172.445637346, 179.45703879941976, 181.863373003
resnet,none,32,16,offline,1,2, 164.3126938273011, 99.29520881768354, 99.131555982, 158.99101079300002, 178.8059804276, 188.77924772595, 196.66160967366, 198.44061812408214
resnet,none,32,16,offline,2,2, 169.7253628737736, 96.3623613084248, 96.306607724, 153.86388888760004, 173.076625979, 182.715294798, 190.42658954273, 192.381405405
resnet,none,32,16,offline,4,2, 176.4943103927803, 92.90461802541566, 92.994283183, 148.317169243, 166.494170339, 175.672971267, 182.9379574011, 184.869380173
resnet,none,32,16,offline,8,2, 181.01007580161507, 90.7599932331504, 90.6229459625, 144.669477173, 162.750052134, 171.570563011, 178.72323357989987, 180.499232942
