benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,none,32,32,offline,32,8, 176.7015945389689, 94.78486557708203, 94.9141423805, 149.23492518, 166.852151087, 175.923905801, 183.295727058, 184.537350068
resnet,none,32,32,offline,1,9, 137.97002340903532, 109.50338377980384, 104.2156656025, 183.857238915, 210.515061162, 223.84787335819996, 234.44434393285, 237.030256207893
resnet,none,32,32,offline,2,9, 176.61821321469614, 92.35490245400848, 91.91276101599999, 147.37112727480002, 165.714341377, 174.955146731, 182.34606773495, 184.032977898
resnet,none,32,32,offline,4,9, 182.949478566721, 88.75655387780225, 88.6362975375, 141.691729208, 159.191212016, 168.177251064, 175.19516217074994, 177.363786851
resnet,none,32,32,offline,8,9, 181.7774869597996, 89.52229831314501, 89.6371943295, 142.568344618, 160.219888533, 168.96182779, 176.2899795845999, 178.801430515
resnet,none,32,32,offline,16,9, 179.23579598545615, 91.27526763144238, 91.184583128, 144.760023052, 162.367290241, 171.555433804, 178.646253605, 180.85297493
resnet,none,32,32,offline,32,9, 177.3347756379114, 94.26446692989452, 94.5401669915, 148.125791957, 166.932005195, 175.270608564, 182.20590679, 184.195044723
resnet,none,32,32,offline,1,10, 142.4004804088364, 107.28307705603643, 102.522322103, 178.9304145272, 204.73013594039998, 217.3729771095999, 227.30738599904, 229.645059272904
resnet,none,32,32,offline,2,10, 174.27703103680216, 93.29484681467785, 92.33977151650001, 149.50039574700003, 168.18888104, 177.495451841, 184.97917390113, 186.655999351
resnet,none,32,32,offline,4,10, 181.5959007795728, 89.21352342586903, 89.172843597, 142.279541706, 160.137164656, 168.972970706, 176.19169970496, 178.740760342
resnet,none,32,32,offline,8,10, 182.7059414760231, 89.32931792224025, 89.25030409499999, 142.147584508, 159.960474496, 168.550819214, 175.60083618320988, 178.675958022
resnet,none,32,32,offline,16,10, 181.00928552833625, 91.18765219322754, 90.977716525, 144.657460087, 162.649244306, 171.498529564, 178.407057495, 180.799642765
resnet,none,32,32,offline,32,10, 177.06044922100764, 94.42145843248242, 94.137904024, 148.403574615, 166.832613672, 176.124898089, 182.807115812, 184.491476178
